"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 공장창고등(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"769","서울특별시 금천구 가산동","집합","429-1","가산디지털2로","준공업","공장","25m미만","136.86"," ","57,500","14","법인","개인","202406","11","","2006","-","중개거래","서울 금천구"
"770","서울특별시 금천구 가산동","집합","429-1","가산디지털2로","준공업","공장","25m미만","136.86"," ","57,500","14","법인","개인","202406","11","","2006","-","중개거래","서울 금천구"
"771","서울특별시 금천구 가산동","집합","429-1","가산디지털2로","준공업","공장","25m미만","107.59"," ","50,000","14","법인","개인","202406","11","","2006","-","중개거래","서울 금천구"
"772","서울특별시 강동구 고덕동","집합","*","","준주거","공장","-","43.26"," ","37,250","","개인","개인","202406","10","","2023","-","중개거래","서울 강동구"
"773","서울특별시 구로구 항동","집합","246-1","부광로","준주거","공장","25m이상","38.43"," ","17,500","","법인","개인","202406","10","","","-","중개거래","서울 구로구"
"774","서울특별시 구로구 항동","집합","246-1","부광로","준주거","공장","25m이상","36.60"," ","16,500","","법인","개인","202406","10","","","-","중개거래","서울 구로구"
"775","서울특별시 구로구 구로동","집합","222-3","디지털로26길","준공업","공장","12m미만","56.85"," ","58,500","1","개인","개인","202406","10","","2012","-","중개거래","서울 관악구, 서울 구로구"
"776","서울특별시 금천구 가산동","집합","345-4","가산디지털1로","준공업","공장","25m미만","81.54"," ","39,458","14","법인","개인","202406","10","","2010","-","직거래","-"
"777","서울특별시 구로구 구로동","집합","614-50","경인로53가길","준공업","공장","12m미만","44.00"," ","24,150","11","법인","개인","202406","10","","2018","-","중개거래","서울 구로구"
"778","서울특별시 강서구 염창동","집합","240-21","양천로","준공업","공장","25m이상","139.62"," ","80,000","","법인","법인","202406","07","","2008","-","중개거래","서울 강서구"
"779","서울특별시 금천구 가산동","집합","481-2","가산디지털1로","준공업","공장","25m미만","82.43"," ","36,200","7","법인","개인","202406","07","","2012","-","중개거래","서울 금천구, 서울 종로구"
"780","서울특별시 성동구 성수동2가","집합","315-61","연무장5가길","준공업","공장","12m미만","70.40"," ","97,000","6","법인","법인","202406","07","","2018","-","중개거래","서울 성동구"
"781","서울특별시 성동구 성수동2가","집합","289-5","아차산로7나길","준공업","공장","25m미만","60.80"," ","68,300","6","개인","개인","202406","07","","2012","-","중개거래","서울 성동구"
"782","서울특별시 송파구 문정동","집합","642-3","법원로","일반상업","공장","25m이상","94.08"," ","117,000","","법인","개인","202406","07","","2017","-","중개거래","서울 송파구"
"783","서울특별시 금천구 가산동","집합","481-2","가산디지털1로","준공업","공장","25m미만","82.29"," ","34,000","5","법인","법인","202406","07","","2012","-","중개거래","서울 금천구, 서울 종로구"
"784","서울특별시 송파구 문정동","집합","645","법원로11길","일반상업","공장","25m이상","111.45"," ","38,000","","개인","법인","202406","05","","2017","-","중개거래","서울 송파구"
"785","서울특별시 금천구 가산동","집합","327-27","가산디지털1로","준공업","공장","25m미만","49.53"," ","22,700","","개인","법인","202406","05","","2008","20241113","직거래","-"
"786","서울특별시 금천구 가산동","집합","345-29","가산디지털2로","준공업","공장","25m미만","89.10"," ","42,473","15","개인","법인","202406","05","","2017","-","중개거래","서울 금천구"
"787","서울특별시 송파구 문정동","집합","645","법원로11길","일반상업","공장","25m이상","81.81"," ","73,000","","개인","법인","202406","05","","2017","-","중개거래","서울 송파구"
"788","서울특별시 송파구 문정동","집합","632","충민로","일반상업","공장","25m이상","46.35"," ","44,500","","법인","개인","202406","04","","","-","중개거래","서울 송파구"
"789","서울특별시 송파구 문정동","집합","632","충민로","일반상업","공장","25m이상","45.04"," ","43,500","","법인","개인","202406","04","","","-","중개거래","서울 송파구"
"790","서울특별시 금천구 가산동","집합","345-29","가산디지털2로","준공업","공장","25m미만","89.10"," ","42,473","14","법인","법인","202406","04","","2017","-","중개거래","서울 금천구"
"791","서울특별시 금천구 가산동","집합","50-3","벚꽃로","준공업","공장","25m미만","122.31"," ","90,000","8","법인","개인","202406","03","","2010","-","중개거래","서울 금천구"
"792","서울특별시 금천구 가산동","집합","371-59","가산디지털1로","준공업","공장","25m미만","89.88"," ","43,000","8","법인","법인","202406","03","","","-","중개거래","서울 금천구"
"793","서울특별시 금천구 가산동","집합","680","범안로","준공업","공장","25m미만","132.80"," ","59,670","8","법인","법인","202406","03","","2006","-","중개거래","서울 금천구"
"794","서울특별시 금천구 가산동","집합","371-59","가산디지털1로","준공업","공장","25m미만","89.88"," ","43,000","8","법인","법인","202406","03","","2010","20240613","중개거래","서울 금천구"
"795","서울특별시 영등포구 문래동6가","집합","19","선유로9길","준공업","공장","25m미만","95.72"," ","46,264","","개인","개인","202405","31","","2019","20240617","중개거래","서울 영등포구"
"796","서울특별시 강서구 등촌동","집합","628-9","화곡로","준공업","공장","25m이상","34.44"," ","29,500","6","법인","개인","202405","31","","2021","-","중개거래","서울 강서구"
"797","서울특별시 금천구 가산동","집합","371-37","가산디지털1로","준공업","공장","25m미만","112.79"," ","51,000","13","법인","개인","202405","31","","2010","20240626","중개거래","서울 금천구"
"798","서울특별시 영등포구 문래동6가","집합","19","선유로9길","준공업","공장","25m미만","98.33"," ","47,528","","법인","개인","202405","31","","2019","-","중개거래","서울 영등포구"
"799","서울특별시 금천구 가산동","집합","550-1","가산디지털2로","준공업","공장","25m미만","201.52"," ","50,000","","법인","법인","202405","31","","2005","-","중개거래","서울 금천구"
"800","서울특별시 금천구 가산동","집합","489-11","서부샛길","준공업","공장","12m미만","274.28"," ","95,000","6","법인","개인","202405","31","","2003","-","직거래","-"
"801","서울특별시 금천구 가산동","집합","345-19","가산디지털1로","준공업","공장","25m미만","39.04"," ","16,650","5","법인","법인","202405","31","","2020","-","중개거래","서울 금천구"
"802","서울특별시 금천구 가산동","집합","345-19","가산디지털1로","준공업","공장","25m미만","39.04"," ","16,650","5","법인","법인","202405","31","","2020","-","중개거래","서울 금천구"
"803","서울특별시 금천구 가산동","집합","371-37","가산디지털1로","준공업","공장","25m미만","112.79"," ","51,000","13","법인","개인","202405","31","","2010","-","중개거래","서울 금천구"
"804","서울특별시 서초구 양재동","집합","217","양재대로11길","일반상업","자동차 관련시설","25m이상","47.80"," ","88,000","","법인","개인","202405","31","","2003","-","중개거래","서울 서초구"
"805","서울특별시 서초구 양재동","집합","217","양재대로11길","일반상업","자동차 관련시설","25m이상","66.75"," ","20,000","","법인","개인","202405","31","지분","2003","-","중개거래","서울 서초구"
"806","서울특별시 서초구 양재동","집합","217","양재대로11길","일반상업","자동차 관련시설","25m이상","66.98"," ","20,000","","법인","개인","202405","31","지분","2003","-","중개거래","서울 서초구"
"807","서울특별시 서초구 양재동","집합","217","양재대로11길","일반상업","자동차 관련시설","25m이상","66.98"," ","20,000","","법인","개인","202405","31","지분","2003","-","중개거래","서울 서초구"
"808","서울특별시 구로구 구로동","집합","1258","경인로53길","준공업","창고시설","25m이상","25.64"," ","16,000","2","개인","법인","202405","30","","1996","-","중개거래","서울 구로구"
"809","서울특별시 영등포구 양평동5가","집합","106-1","양평로22길","준공업","공장","25m이상","143.76"," ","55,000","","개인","법인","202405","30","","2012","-","중개거래","서울 영등포구"
"810","서울특별시 성동구 성수동1가","집합","13-164","성수일로","준공업","공장","25m미만","50.56"," ","65,000","4","법인","개인","202405","30","","2013","-","중개거래","서울 성동구"
"811","서울특별시 영등포구 당산동4가","집합","74-2","당산로","준공업","공장","12m미만","58.40"," ","61,000","3","법인","개인","202405","29","","2010","-","중개거래","서울 영등포구"
"812","서울특별시 금천구 가산동","집합","371-17","가산디지털1로","준공업","공장","25m미만","85.05"," ","64,000","","법인","법인","202405","29","","2012","-","중개거래","서울 금천구"
"813","서울특별시 구로구 구로동","집합","197-17","디지털로31길","준공업","공장","25m미만","100.82"," ","19,000","","법인","개인","202405","29","","1998","-","중개거래","서울 구로구"
"814","서울특별시 금천구 가산동","집합","371-17","가산디지털1로","준공업","공장","25m미만","165.77"," ","126,000","","법인","법인","202405","29","","2012","-","중개거래","서울 금천구"
"815","서울특별시 금천구 가산동","집합","60-19","벚꽃로","준공업","공장","25m미만","177.49"," ","89,170","11","법인","개인","202405","29","","2005","-","중개거래","서울 금천구"
"816","서울특별시 영등포구 당산동4가","집합","74-2","당산로","준공업","공장","12m미만","59.86"," ","59,000","3","법인","개인","202405","29","","2010","-","중개거래","서울 영등포구"
"817","서울특별시 구로구 구로동","집합","615-3","경인로53길","준공업","공장","12m미만","134.48"," ","74,700","10","개인","법인","202405","28","","2011","-","직거래","-"
