NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
952,서울특별시 노원구 상계동,집합,292-1,노해로,준주거,제1종근린생활,25m이상,3.9, ,981,,개인,법인,202412,2,,2005,-,직거래,-
953,서울특별시 노원구 상계동,집합,292-1,노해로,준주거,제1종근린생활,25m이상,3.9, ,981,,개인,법인,202412,2,,2005,-,직거래,-
954,서울특별시 노원구 상계동,집합,292-1,노해로,준주거,제1종근린생활,25m이상,3.9, ,981,,개인,법인,202412,2,,2005,-,직거래,-
955,서울특별시 노원구 하계동,집합,256-12,노원로,준주거,제1종근린생활,25m이상,56.05, ,"28,328",5,개인,개인,202412,2,,2004,-,직거래,-
956,서울특별시 노원구 하계동,집합,256-12,노원로,준주거,제1종근린생활,25m이상,57.95, ,"28,428",5,개인,개인,202412,2,,2004,-,직거래,-
957,서울특별시 강남구 삼성동,집합,144-14,삼성로,일반상업,제1종근린생활,25m이상,21.14, ,"17,500",,개인,개인,202412,2,,2007,-,직거래,-
958,서울특별시 강남구 삼성동,일반,1**,선릉로92길,일반상업,업무,-,1969.27,35.66,"375,000",,법인,법인,202412,2,지분,2024,-,직거래,-
959,서울특별시 강남구 삼성동,일반,1**,선릉로92길,일반상업,업무,-,1969.27,11.89,"125,000",,법인,법인,202412,2,지분,2024,-,직거래,-
960,서울특별시 노원구 상계동,집합,292-1,노해로,준주거,제1종근린생활,25m이상,3.9, ,981,,개인,법인,202412,2,,2005,-,직거래,-
961,서울특별시 노원구 상계동,집합,292-1,노해로,준주거,제1종근린생활,25m이상,3.9, ,981,,개인,법인,202412,2,,2005,-,직거래,-
962,서울특별시 노원구 상계동,집합,292-1,노해로,준주거,제1종근린생활,25m이상,3.9, ,981,,개인,법인,202412,2,,2005,-,직거래,-
963,서울특별시 노원구 상계동,집합,292-1,노해로,준주거,제1종근린생활,25m이상,7.15, ,"1,823",,개인,법인,202412,2,,2005,-,직거래,-
964,서울특별시 노원구 상계동,집합,292-1,노해로,준주거,제1종근린생활,25m이상,3.9, ,981,,개인,법인,202412,2,,2005,-,직거래,-
965,서울특별시 노원구 상계동,집합,292-1,노해로,준주거,제1종근린생활,25m이상,3.9, ,981,,개인,법인,202412,2,,2005,-,직거래,-
966,서울특별시 노원구 상계동,집합,292-1,노해로,준주거,제1종근린생활,25m이상,3.9, ,981,,개인,법인,202412,2,,2005,-,직거래,-
967,서울특별시 노원구 상계동,집합,292-1,노해로,준주거,제1종근린생활,25m이상,3.9, ,981,,개인,법인,202412,2,,2005,-,직거래,-
968,서울특별시 노원구 상계동,집합,292-1,노해로,준주거,제1종근린생활,25m이상,3.9, ,981,,개인,법인,202412,2,,2005,-,직거래,-
969,서울특별시 노원구 상계동,집합,292-1,노해로,준주거,제1종근린생활,25m이상,3.9, ,981,,개인,법인,202412,2,,2005,-,직거래,-
970,서울특별시 노원구 상계동,집합,292-1,노해로,준주거,제1종근린생활,25m이상,7.04, ,"1,823",,개인,법인,202412,2,,2005,-,직거래,-
971,서울특별시 노원구 하계동,집합,256-12,노원로,준주거,제1종근린생활,25m이상,32.03, ,"15,716",5,개인,개인,202412,2,,2004,-,직거래,-
972,서울특별시 강서구 내발산동,집합,689-1,강서로45길,제2종일반주거,제2종근린생활,25m미만,40.49, ,"45,600",1,개인,개인,202412,2,,2009,-,직거래,-
973,서울특별시 동대문구 청량리동,집합,60,제기로,제3종일반주거,제1종근린생활,25m이상,16, ,"2,600",,개인,개인,202412,2,,1997,-,중개거래,서울 동대문구
974,서울특별시 동대문구 청량리동,집합,60,제기로,제3종일반주거,제1종근린생활,25m이상,16, ,"2,600",,개인,개인,202412,2,,1997,-,중개거래,서울 동대문구
975,서울특별시 강서구 화곡동,집합,400-10,강서로27길,제2종일반주거,제2종근린생활,8m미만,12.69, ,"3,500",1,개인,개인,202412,2,,,-,중개거래,서울 강서구
976,서울특별시 동대문구 청량리동,집합,60,제기로,제3종일반주거,제1종근린생활,25m이상,20, ,"3,300",,개인,개인,202412,2,,1997,-,중개거래,서울 동대문구
977,서울특별시 용산구 청파동1가,집합,97-65,청파로47나길,제2종일반주거,제2종근린생활,8m미만,30.66, ,"30,000",1,법인,개인,202412,2,,2008,-,중개거래,"서울 마포구, 서울 용산구"
978,서울특별시 성북구 종암동,집합,3-91,종암로,제2종일반주거,기타,25m이상,74.01, ,"60,000",14,법인,개인,202412,2,,2008,-,직거래,-
979,서울특별시 관악구 봉천동,집합,972-5,봉천로,준주거,교육연구,25m이상,224.2, ,"82,000",5,개인,개인,202412,2,,2006,-,직거래,-
980,서울특별시 강동구 상일동,집합,513,고덕로80길,제2종일반주거,제1종근린생활,25m이상,17.29, ,"20,000",,개인,개인,202412,2,,2019,-,중개거래,서울 강동구
981,서울특별시 강남구 대치동,일반,9**,영동대로,제3종일반주거,업무,25m이상,2772.35,59.26,"262,800",,법인,개인,202412,1,지분,1993,-,직거래,-
982,서울특별시 구로구 구로동,집합,685-70,구일로4길,준공업,제1종근린생활,25m미만,22.2, ,"4,000",,개인,개인,202412,1,,1989,-,직거래,-
983,서울특별시 은평구 역촌동,집합,74-23,갈현로7길,제2종일반주거,제2종근린생활,8m미만,55.55, ,"15,500",2,개인,개인,202412,1,,2012,-,중개거래,서울 은평구
984,서울특별시 노원구 상계동,집합,450,한글비석로,제2종일반주거,제1종근린생활,25m미만,11.05, ,"4,500",,개인,개인,202411,30,,1996,-,중개거래,서울 노원구
985,서울특별시 노원구 상계동,집합,450,한글비석로,제2종일반주거,제1종근린생활,25m미만,11.05, ,"4,500",,개인,개인,202411,30,,1996,-,중개거래,서울 노원구
986,서울특별시 은평구 진관동,집합,277-17,대서문길,자연녹지,업무,8m미만,62.55, ,"18,500",1,법인,개인,202411,30,,,20241205,중개거래,서울 은평구
987,서울특별시 마포구 망원동,일반,4**,포은로8길,제2종일반주거,제2종근린생활,12m미만,635.86,234.7,"490,000",,법인,법인,202411,30,,2021,-,중개거래,서울 강남구
988,서울특별시 성북구 정릉동,집합,396-28,정릉로21가길,제2종일반주거,제1종근린생활,8m미만,58.44, ,"18,000",,개인,개인,202411,30,,2016,-,중개거래,서울 성북구
989,서울특별시 중구 남산동2가,일반,4*,소파로,제1종일반주거,제1종근린생활,25m미만,64.7,33.4,"57,000",,법인,개인,202411,30,,,-,중개거래,서울 중구
990,서울특별시 강서구 방화동,집합,281-35,양천로24길,제3종일반주거,제1종근린생활,12m미만,15.12, ,"9,800",1,개인,개인,202411,30,,2013,20250311,중개거래,서울 강서구
991,서울특별시 양천구 신정동,집합,1315-9,,일반상업,업무,25m이상,36, ,"43,000",,개인,개인,202411,30,,1981,-,중개거래,서울 양천구
992,서울특별시 강서구 방화동,집합,281-35,양천로24길,제3종일반주거,제1종근린생활,12m미만,15.12, ,"9,800",1,개인,개인,202411,30,,2013,-,중개거래,서울 강서구
993,서울특별시 강남구 청담동,일반,8*,선릉로152길,제3종일반주거,제1종근린생활,25m미만,919.28,317.1,"2,400,000",,개인,개인,202411,30,,1991,20250320,중개거래,서울 강남구
994,서울특별시 성동구 행당동,집합,344,독서당로59길,제3종일반주거,제2종근린생활,25m이상,61.44, ,"9,000",,개인,개인,202411,30,지분,1995,-,직거래,-
995,서울특별시 송파구 가락동,집합,Jun-99,중대로,일반상업,업무,25m이상,46.41, ,"21,000",,개인,법인,202411,30,,1998,-,중개거래,서울 강남구
996,서울특별시 송파구 가락동,집합,Jun-99,중대로,일반상업,업무,25m이상,41.73, ,"20,000",,개인,법인,202411,30,,1998,20250102,중개거래,서울 강남구
997,서울특별시 송파구 가락동,집합,Jun-99,중대로,일반상업,업무,25m이상,46.41, ,"21,000",,개인,법인,202411,30,,1998,20250102,중개거래,서울 강남구
998,서울특별시 송파구 가락동,집합,Jun-99,중대로,일반상업,업무,25m이상,41.73, ,"20,000",,개인,법인,202411,30,,1998,20250102,중개거래,서울 강남구
999,서울특별시 송파구 가락동,집합,Jun-99,중대로,일반상업,업무,25m이상,41.73, ,"20,000",,개인,법인,202411,30,,1998,-,중개거래,서울 강남구
